typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"S","A","20190101","2019","52","2019","4","AFG","Afghanistan","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1212629755.162",,"1212629755.162","0","true","false",
"S","A","20200101","2020","52","2020","4","AFG","Afghanistan","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1105211971.866",,"1105211971.866","0","true","false",
"S","A","20190101","2019","52","2019","4","AFG","Afghanistan","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","651924336.418",,"651924336.418","0","true","false",
"S","A","20200101","2020","52","2020","4","AFG","Afghanistan","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","699571419.593",,"699571419.593","0","true","false",
"S","A","20200101","2020","52","2020","12","DZA","Algeria","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7439805751.537",,"7439805751.537","0","true","false",
"S","A","20210101","2021","52","2021","12","DZA","Algeria","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6907182059.954",,"6907182059.954","0","true","false",
"S","A","20190101","2019","52","2019","12","DZA","Algeria","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","9938816643.515",,"9938816643.515","0","true","false",
"S","A","20220101","2022","52","2022","12","DZA","Algeria","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7923902627.937",,"7923902627.937","0","true","false",
"S","A","20230101","2023","52","2023","12","DZA","Algeria","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8663843474.85",,"8663843474.85","0","true","false",
"S","A","20200101","2020","52","2020","12","DZA","Algeria","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2986921395.16",,"2986921395.16","0","true","false",
"S","A","20210101","2021","52","2021","12","DZA","Algeria","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3222208180.915",,"3222208180.915","0","true","false",
"S","A","20190101","2019","52","2019","12","DZA","Algeria","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3238634545.855",,"3238634545.855","0","true","false",
"S","A","20220101","2022","52","2022","12","DZA","Algeria","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3555723914.703",,"3555723914.703","0","true","false",
"S","A","20230101","2023","52","2023","12","DZA","Algeria","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3830390599.42",,"3830390599.42","0","true","false",
"S","A","20190101","2019","52","2019","20","AND","Andorra","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","558178474.16",,"558178474.16","0","true","false",
"S","A","20210101","2021","52","2021","20","AND","Andorra","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","639337273.254",,"639337273.254","0","true","false",
"S","A","20200101","2020","52","2020","20","AND","Andorra","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","505663622.24",,"505663622.24","0","true","false",
"S","A","20220101","2022","52","2022","20","AND","Andorra","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","654383303.231",,"654383303.231","0","true","false",
"S","A","20190101","2019","52","2019","20","AND","Andorra","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2204294034.041",,"2204294034.041","0","true","false",
"S","A","20210101","2021","52","2021","20","AND","Andorra","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2237309741.441",,"2237309741.441","0","true","false",
"S","A","20200101","2020","52","2020","20","AND","Andorra","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1674864225.937",,"1674864225.937","0","true","false",
"S","A","20220101","2022","52","2022","20","AND","Andorra","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2533757620.188",,"2533757620.188","0","true","false",
"S","A","20200101","2020","52","2020","24","AGO","Angola","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5602547199.516",,"5602547199.516","0","true","false",
"S","A","20190101","2019","52","2019","24","AGO","Angola","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8172270254.268",,"8172270254.268","0","true","false",
"S","A","20210101","2021","52","2021","24","AGO","Angola","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7050364017.793",,"7050364017.793","0","true","false",
"S","A","20220101","2022","52","2022","24","AGO","Angola","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","11296878353.297",,"11296878353.297","0","true","false",
"S","A","20200101","2020","52","2020","24","AGO","Angola","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","67008010.839",,"67008010.839","0","true","false",
"S","A","20190101","2019","52","2019","24","AGO","Angola","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","454581487.19",,"454581487.19","0","true","false",
"S","A","20210101","2021","52","2021","24","AGO","Angola","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","93510329.524",,"93510329.524","0","true","false",
"S","A","20220101","2022","52","2022","24","AGO","Angola","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","82207574.868",,"82207574.868","0","true","false",
"S","A","20190101","2019","52","2019","28","ATG","Antigua and Barbuda","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","553664715.055",,"553664715.055","0","true","false",
"S","A","20200101","2020","52","2020","28","ATG","Antigua and Barbuda","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","299421727.268",,"299421727.268","0","true","false",
"S","A","20210101","2021","52","2021","28","ATG","Antigua and Barbuda","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","341735142.658",,"341735142.658","0","true","false",
"S","A","20220101","2022","52","2022","28","ATG","Antigua and Barbuda","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","461751592.489",,"461751592.489","0","true","false",
"S","A","20230101","2023","52","2023","28","ATG","Antigua and Barbuda","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","541963699.458",,"541963699.458","0","true","false",
"S","A","20190101","2019","52","2019","28","ATG","Antigua and Barbuda","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1144021108.226",,"1144021108.226","0","true","false",
"S","A","20200101","2020","52","2020","28","ATG","Antigua and Barbuda","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","556826063.877",,"556826063.877","0","true","false",
"S","A","20210101","2021","52","2021","28","ATG","Antigua and Barbuda","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","704813558.146",,"704813558.146","0","true","false",
"S","A","20220101","2022","52","2022","28","ATG","Antigua and Barbuda","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","970464855.032",,"970464855.032","0","true","false",
"S","A","20230101","2023","52","2023","28","ATG","Antigua and Barbuda","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1122723619.988",,"1122723619.988","0","true","false",
"S","A","20210101","2021","52","2021","31","AZE","Azerbaijan","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6013082611.3",,"6013082611.3","0","true","false",
"S","A","20200101","2020","52","2020","31","AZE","Azerbaijan","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5555390897.565",,"5555390897.565","0","true","false",
"S","A","20190101","2019","52","2019","31","AZE","Azerbaijan","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6377143100.014",,"6377143100.014","0","true","false",
"S","A","20220101","2022","52","2022","31","AZE","Azerbaijan","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7765216000",,"7765216000","0","true","false",
"S","A","20210101","2021","52","2021","31","AZE","Azerbaijan","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3801582938.765",,"3801582938.765","0","true","false",
"S","A","20200101","2020","52","2020","31","AZE","Azerbaijan","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2625997440.865",,"2625997440.865","0","true","false",
"S","A","20190101","2019","52","2019","31","AZE","Azerbaijan","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3761480259.97",,"3761480259.97","0","true","false",
"S","A","20220101","2022","52","2022","31","AZE","Azerbaijan","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6405505000",,"6405505000","0","true","false",
"S","A","20210101","2021","52","2021","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13101125775.55",,"13101125775.55","0","true","false",
"S","A","20190101","2019","52","2019","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","19645594222.03",,"19645594222.03","0","true","false",
"S","A","20200101","2020","52","2020","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","12028020373.258",,"12028020373.258","0","true","false",
"S","A","20220101","2022","52","2022","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","21395915689.671",,"21395915689.671","0","true","false",
"S","A","20230101","2023","52","2023","32","ARG","Argentina","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","22526462141.439",,"22526462141.439","0","true","false",
"S","A","20210101","2021","52","2021","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","9498996327.924",,"9498996327.924","0","true","false",
"S","A","20190101","2019","52","2019","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","14802420804.612",,"14802420804.612","0","true","false",
"S","A","20200101","2020","52","2020","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","9491737606.794",,"9491737606.794","0","true","false",
"S","A","20220101","2022","52","2022","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","14486549633.263",,"14486549633.263","0","true","false",
"S","A","20230101","2023","52","2023","32","ARG","Argentina","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","16110565248.868",,"16110565248.868","0","true","false",
"S","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","66300386419.025",,"66300386419.025","0","true","false",
"S","A","20210101","2021","52","2021","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","41203425603.73",,"41203425603.73","0","true","false",
"S","A","20190101","2019","52","2019","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","102597000000",,"102597000000","0","true","false",
"S","A","20200101","2020","52","2020","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","57450000000",,"57450000000","0","true","false",
"S","A","20230101","2023","52","2023","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","112820000000",,"112820000000","0","true","false",
"S","A","20220101","2022","52","2022","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","51105799706.093",,"51105799706.093","0","true","false",
"S","A","20210101","2021","52","2021","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","44398229145.92",,"44398229145.92","0","true","false",
"S","A","20190101","2019","52","2019","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","101634000000",,"101634000000","0","true","false",
"S","A","20200101","2020","52","2020","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","71819000000",,"71819000000","0","true","false",
"S","A","20230101","2023","52","2023","36","AUS","Australia","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","113524000000",,"113524000000","0","true","false",
"S","A","20200101","2020","52","2020","44","BHS","Bahamas","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1386811429.357",,"1386811429.357","0","true","false",
"S","A","20190101","2019","52","2019","44","BHS","Bahamas","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1830413714.066",,"1830413714.066","0","true","false",
"S","A","20210101","2021","52","2021","44","BHS","Bahamas","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1678947000.38",,"1678947000.38","0","true","false",
"S","A","20220101","2022","52","2022","44","BHS","Bahamas","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1944181433.743",,"1944181433.743","0","true","false",
"S","A","20200101","2020","52","2020","44","BHS","Bahamas","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1257056696",,"1257056696","0","true","false",
"S","A","20190101","2019","52","2019","44","BHS","Bahamas","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","4468513518.25",,"4468513518.25","0","true","false",
"S","A","20210101","2021","52","2021","44","BHS","Bahamas","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2989499256.554",,"2989499256.554","0","true","false",
"S","A","20220101","2022","52","2022","44","BHS","Bahamas","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3906204857.84",,"3906204857.84","0","true","false",
"S","A","20230101","2023","52","2023","48","BHR","Bahrain","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","12062765957.447",,"12062765957.447","0","true","false",
"S","A","20230101","2023","52","2023","48","BHR","Bahrain","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","15530319148.936",,"15530319148.936","0","true","false",
"S","A","20200101","2020","52","2020","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10203200000",,"10203200000","0","true","false",
"S","A","20210101","2021","52","2021","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","14402100000",,"14402100000","0","true","false",
"S","A","20190101","2019","52","2019","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","11697117500",,"11697117500","0","true","false",
"S","A","20220101","2022","52","2022","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","16760600000",,"16760600000","0","true","false",
"S","A","20230101","2023","52","2023","50","BGD","Bangladesh","M","Import","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","11013742839.028",,"11013742839.028","0","true","false",
"S","A","20200101","2020","52","2020","50","BGD","Bangladesh","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5153000000",,"5153000000","0","true","false",
"S","A","20210101","2021","52","2021","50","BGD","Bangladesh","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6643000000",,"6643000000","0","true","false",
"S","A","20190101","2019","52","2019","50","BGD","Bangladesh","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5495000000",,"5495000000","0","true","false",
"S","A","20220101","2022","52","2022","50","BGD","Bangladesh","X","Export","0","W00","World","0","W00","World","EB02","EB","true","200","Total EBOPS 2002 Services ","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","7358000000",,"7358000000","0","true","false",
"S","A","20230101","2023","52","2023","50","BGD","Bangladesh","X","Export","0","W00","World","0","W00","World","EB10","EB","true","200","Total EBOPS 2010 Services","3","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6378268960.574",,"6378268960.574","0","true","false",
